title,author,answer,citation
Carrie Pilby,"Lissner, Caren","[1, ""Carrie Pilby""]","['https://slantedspines.com/2020/04/24/carrie-pilby-a-book-review/', 'https://www.goodreads.com/book/show/89601', 'https://www.salon.com/2016/11/13/a-fan-asked-me-to-be-my-novels-main-character-on-a-creepy-first-date_partner/', 'https://www.harlequin.com/shop/books/9781426859960_carrie-pilby.html', 'https://thebookpushers.com/2010/08/24/review-carrie-pilby-by-carren-lissner/']"
High Tide in Hawaii Magic Tree House 28,"Osborne, Mary Pope","[0, """"]","['https://www.youtube.com/watch?v=KZpID3pl9HQ', 'https://www.barnesandnoble.com/w/high-tide-in-hawaii-mary-pope-osborne/1100292292', 'https://open.spotify.com/episode/5xUeCpG4Ef0YXQ1kBWgkXm', 'https://www.goodreads.com/book/show/2078387', 'https://www.librarycat.org/lib/Loose_Library/item/193562520']"
Cirque du Freak A Living Nightmare Cirque du Freak 1,"Shan, Darren","[0, """"]","['https://www.goodreads.com/characters/1040311-truska', 'https://www.goodreads.com/characters/1040295-angela-shan', 'https://en.wikipedia.org/wiki/The_Saga_of_Darren_Shan', 'https://www.imdb.com/title/tt0450405/', ""https://en.wikipedia.org/wiki/Cirque_du_Freak:_The_Vampire's_Assistant""]"
The Second Summoning Keepers Chronicles 2,"Huff, Tanya","[1, ""Claire Hansen""]","['https://kara.reviews/long-hot-summoning/', 'https://www.goodreads.com/book/show/60738.Summon_the_Keeper__Keeper_s_Chronicles__1_', 'https://app.thestorygraph.com/book_reviews/a6beeced-d7ad-43a8-908c-65d215e6e848?page=2', 'https://fantasyliterature.com/reviews/the-second-summoning/', 'https://www.errantdreams.com/2014/06/review-the-second-summoning-tanya-huff/']"
Hunters of the Dusk Cirque Du Freak 7,"Shan, Darren","[0, """"]","['https://www.goodreads.com/book/show/8963.Hunters_of_the_Dusk', 'https://reviews.booksthatburn.com/2022/05/shan-dusk.html', 'https://www.bookrags.com/studyguide-cirque-du-freak-7/', 'https://en.wikipedia.org/wiki/The_Saga_of_Darren_Shan', 'https://www.barnesandnoble.com/w/hunters-of-the-dusk-darren-shan/1100270001']"
The Vampires Assistant Cirque du Freak 2,"Shan, Darren","[0, """"]","['https://en.wikipedia.org/wiki/The_Saga_of_Darren_Shan', 'https://www.goodreads.com/book/show/6945077', 'https://www.imdb.com/title/tt0450405/fullcredits/', 'https://www.goodreads.com/book/show/1065971']"
Allies of the Night Cirque du Freak 8,"Shan, Darren","[0, """"]","['https://www.goodreads.com/book/show/8966.Allies_of_the_Night', 'https://reviews.booksthatburn.com/2022/06/shan-allies.html', 'https://www.goodreads.com/book/show/59602473-cirque-du-freak', 'https://en.wikipedia.org/wiki/The_Saga_of_Darren_Shan', 'https://www.barnesandnoble.com/b/series/cirque-du-freak-the-saga-of-darren-shan/_/N-9Z4Z2z36?2sid=210628_TD_FSW_STAR_WARS&Ns=P_Series_Number&dpid=tds3rjqdu&hConversionEventId=AQEAAZQF2gAmdjYwMDAwMDE3YS01MmI1LTcyMWUtYjdjZS0wZGY0YmJjZmI2NDjaACRkN2Y1MmM2ZS01YTRkLTQxYmItMDAwMC0wMjFlZjNhMGJjY2XaACRiN2U0ZmQ5Yy03N2I2LTQ0YWQtYTg0ZC00OWM1MWEwNzRhMGHzkRo28JVrfgu_baGwZKhV1nq-omQLwGQz9XP4dv2-Ew&mi_ecmp=d7f52c6e-5a4d-41bb-962d-21486c4d8917&mi_u=348a71fb-b0ec-5289-b547-5cb2b823a622&sid=FSW&st=EML']"
Shanna,"Woodiwiss, Kathleen E.","[1, ""Shanna Trahern""]","['https://sweetsavageflame.com/historical-romance-review-shanna-by-kathleen-e-woodiwiss/', 'https://www.goodreads.com/book/show/896621.Shanna', 'https://slingwords.blogspot.com/2013/01/review-kathleen-woodiwiss-her-books.html', 'https://www.goodreads.com/book/show/64348884', 'https://tartsweet.com/2016/06/07/guest-review-shanna-by-kathleen-e-woodiwiss/']"
The Wolf and the Dove,"Woodiwiss, Kathleen E.","[1, ""Aislinn""]","['https://www.goodreads.com/book/show/896622.The_Wolf_and_the_Dove', 'https://lisashea.com/hobbies/books/fantasy/thewolfandthedove.html', 'https://app.thestorygraph.com/book_reviews/a5e10fa5-7b6e-45ee-afbc-23955ba45f4b', 'https://bookbrief.io/books/the-wolf-and-the-dove-kathleen-e-woodiwiss/summary', 'https://shop.shakeandco.com/book/9780380007783']"
The Flame and the Flower Birmingham 1,"Woodiwiss, Kathleen E.","[1, ""Heather Simmons""]","['https://en.wikipedia.org/wiki/The_Flame_and_the_Flower', 'https://www.goodreads.com/book/show/896623.The_Flame_and_the_Flower', 'http://www.thcreviews.com/cgi-bin/vts/book_review.html?book_review_id=495', 'https://www.caritagardiner.com/269-why-the-flame-and-the-flower/', 'https://allaboutromance.com/book-review/the-flame-and-the-flower-by-kathleen-woodiwiss-2/']"
A Rose in Winter,"Woodiwiss, Kathleen E.","[1, ""Erienne""]","['https://thebookpushers.com/2012/03/14/retro-review-a-rose-in-winter-by-kathleen-e-woodiwiss/', 'https://ladybows-fs.livejournal.com/117692.html', 'https://www.goodreads.com/book/show/896625.A_Rose_in_Winter', 'https://touchedbythepage.wordpress.com/2014/02/24/review-a-rose-in-winter-by-kathleen-e-woodiwiss/', 'https://app.thestorygraph.com/book_reviews/88721ee9-b792-4ce3-985b-4da2b67a2d74']"
Ashes in the Wind,"Woodiwiss, Kathleen E.","[1, ""Alaina MacGaren""]","['https://goodbadandunread.com/2007/10/23/retro-review-ashes-in-the-wind-by-kathleen-e-woodiwiss/', 'https://www.goodreads.com/book/show/8135744-ashes-in-the-wind', 'https://ordinary-times.com/2019/02/02/ashes-in-the-wind/', 'https://app.thestorygraph.com/book_reviews/b9de162e-00ce-489e-adef-a6adb32f53d4', 'https://www.goodreads.com/book/show/896627.Ashes_in_the_Wind']"
Petals on the River,"Woodiwiss, Kathleen E.","[1, ""Shemaine O'Hearn""]","['https://www.goodreads.com/book/show/896629.Petals_on_the_River', 'https://allaboutromance.com/book-review/petals-on-the-river-kathleen-woodiwiss/', 'https://hookedlansing.com/book/9780380798285', 'https://www.librarything.com/work/43338', 'https://www.goodreads.com/book/show/57500298-petals-on-the-river']"
Trials of Death Cirque Du Freak 5,"Shan, Darren","[0, """"]","['https://www.goodreads.com/book/show/698144.Trials_of_Death', 'https://reviews.booksthatburn.com/2022/05/shan-trials.html', 'https://en.wikipedia.org/wiki/The_Saga_of_Darren_Shan', 'https://assets.thestorygraph.com/book_reviews/9c1f3408-3cae-46cc-9348-f2f4c90337ca/content_warning/82', 'https://www.barnesandnoble.com/w/trials-of-death-darren-shan/1100268399?ean=9780316041805&bvstate=pg%3A2%2Fct%3Ar']"
The Vampire Prince Cirque Du Freak 6,"Shan, Darren","[0, """"]","['https://www.goodreads.com/book/show/11254890-the-vampire-prince', 'https://www.goodreads.com/shelf/show/published-2002', 'https://catalog.mustanglibrary.org/catalog/?search=Trials+of+Death', 'https://www.shortform.com/best-books/genre/best-teen-horror-books-of-all-time', 'https://cdnsm5-ss20.sharpschool.com/UserFiles/Servers/Server_331465/File/Classroom_Libraries/Classroom_Library_Inventories_V14.pdf']"
The Dogs of Babel,"Parkhurst, Carolyn","[1, ""Alexandra 'Lexy' Ransome""]","['https://www.goodreads.com/book/show/6658852-the-dogs-of-babel', 'https://www.supersummary.com/the-dogs-of-babel/summary/', 'https://www.kirkusreviews.com/book-reviews/carolyn-parkhurst/the-dogs-of-babel/', 'https://en.wikipedia.org/wiki/The_Dogs_of_Babel', 'https://www.bookey.app/book/the-dogs-of-babel']"
Haunted in Death In Death 225,"Robb, J.D.","[1, ""Eve Dallas""]","['https://www.goodreads.com/book/show/762500.Haunted_in_Death', 'https://www.goodreads.com/book/show/89694.Haunted_in_Death', 'https://app.thestorygraph.com/book_reviews/b39a3897-5c87-41fc-a9f8-dea9ed348ca0', 'https://inspirethoughts.livejournal.com/1043037.html', 'https://booklovinmamas.net/review-haunted-in-death-by-j-d-robb/']"
The Haunted Mesa,"L'Amour, Louis","[1, ""Kawasi""]","['https://unclenecro.wordpress.com/2022/12/06/book-review-the-haunted-mesa-louis-lamour/', 'https://schlock-value.com/2016/10/31/the-haunted-mesa/', 'https://en.wikipedia.org/wiki/The_Haunted_Mesa', 'http://raphordo.blogspot.com/2017/12/haunted-mesa-by-louis-lamour.html', 'https://www.louislamourslosttreasures.com/LLLT2015BuyNow.htm']"
Al Capone Does My Shirts Tales from Alcatraz 1,"Choldenko, Gennifer","[1, ""Natalie Flanagan""]","['https://www.litcharts.com/lit/al-capone-does-my-shirts/characters', 'https://www.litcharts.com/lit/al-capone-does-my-shirts/characters/annie', 'https://www.shmoop.com/study-guides/al-capone-does-my-shirts/characters.html', 'https://www.enotes.com/topics/al-capone-does-my-shirts/characters', 'https://www.shmoop.com/study-guides/al-capone-does-my-shirts/theresa-mattaman.html']"
KiraKira,"Kadohata, Cynthia","[1, ""Katie Takeshima""]","['https://www.thecozybookblog.com/kira-kira-by-cynthia-kadohata/', 'https://www.goodreads.com/book/show/89739', 'https://www.supersummary.com/kira-kira/major-character-analysis/', 'https://www.cynthiakadohata.com/kira-kira/', 'https://justinelaismith.wordpress.com/2020/03/08/kira-kira/']"
Tangerine,"Bloor, Edward","[0, """"]","['https://www.sparknotes.com/lit/tangerine/characters/', 'https://novelguide.com/tangerine/characters', 'https://en.wikipedia.org/wiki/Tangerine_(Bloor_novel)', 'https://www.sparknotes.com/lit/tangerine/character-mrs-fisher/', 'https://www.ebsco.com/research-starters/literature-and-writing/tangerine-edward-bloor']"
Esperanza Rising,"Ryan, Pam Muñoz","[1, ""Esperanza Ortega""]","['https://www.sparknotes.com/lit/esperanza-rising/characters/', 'https://study.com/academy/lesson/esperanza-rising-character-analysis-list.html', 'https://en.wikipedia.org/wiki/Esperanza_Rising', 'https://www.pinereadsreview.com/blog/mananaland-esperanza-rising-femicide-female-trauma-seeking-a-better-tomorrow/', 'https://www.kirkusreviews.com/book-reviews/pam-munoz-ryan/esperanza-rising/']"
The Lady and the Unicorn,"Chevalier, Tracy","[1, ""Jean Le Viste's wife""]","['https://myfabfiftieslife.com/book-review-the-lady-and-the-unicorn-by-tracy-chevalier/', 'https://rovingbookwormng.com/2020/05/18/memory-lane-monday-the-lady-and-the-unicorn-by-tracy-chevalier/', 'https://julias-books.com/2017/08/30/book-review-the-lady-and-the-unicorn-by-tracy-chevalier/', 'https://ulleseit.com/the-lady-and-the-unicorn-by-tracy-chevalier/', 'https://offbeatunicorn.com/2019/06/04/unicorn-book-review-the-lady-and-the-unicorn-by-tracy-chevalier-new-york-dutton-2004/']"
The New Girl Fear Street 1,"Stine, R.L.","[1, ""Justine Cameron""]","['https://womenwriteaboutcomics.com/2014/10/a-trip-down-fear-street-the-new-girl-fear-street-1/', 'https://halfassedhorrorcast.com/tag/fear-street-book-review/', 'https://thelibraryladies.com/category/a-revisit-to-fear-street/page/7/', 'https://halfassedhorrorcast.com/page/3/', 'https://www.romance.io/authors/5455c7b887eac323ffb2e720/rl-stine']"
Beach House Point Horror 32,"Stine, R.L.","[1, ""Amy""]","['https://www.goodreads.com/book/show/89800.Beach_House', 'https://www.goodreads.com/book/similar/2508327-the-fever', 'https://www.thriftbooks.com/b/teen-horror/', 'https://www.thriftbooks.com/w/mothers-helper_a-bates/1285063/', 'https://www.goodreads.com/book/show/89800']"
Bad Dreams Fear Street 22,"Stine, R.L.","[1, ""Maggie Travers""]","['https://www.goodreads.com/book/show/7558123', 'https://thelibraryladies.com/2017/12/05/a-revisit-to-fear-street-bad-dreams/', 'https://thelibraryladies.com/category/a-revisit-to-fear-street/page/5/', 'https://app.thestorygraph.com/book_reviews/112dd004-7767-442a-bac4-6abdc82d969d?page=3', 'https://secretgardenbooks.com/search?type=author&q=Stine%2C+R.L.&page=8']"
Terraforming Earth,"Williamson, Jack","[0, """"]","['https://www.goodreads.com/book/show/21287538-terraforming-earth', 'https://en.wikipedia.org/wiki/Jack_Williamson', 'http://www.publishersweekly.com/9780312872007', 'https://sffremembrance.com/2022/09/27/serial-review-the-legion-of-time-by-jack-williamson/', 'https://schlock-value.com/2013/06/02/the-legion-of-space/']"
The Map of Love,"Soueif, Ahdaf","[1, ""Amal al-Ghamrawi""]","['https://www.gradesaver.com/the-map-of-love/study-guide/character-list', 'https://www.supersummary.com/the-map-of-love/major-character-analysis/', 'https://reveriesunderthesignofausten.wordpress.com/2019/10/02/ahdaf-soueifs-map-of-love-from-a-well-traveled-trunk/', 'https://www.storyacious.com/book-review-the-map-of-love/', 'https://www.supersummary.com/the-map-of-love/summary/']"
One Day Youll Know Heartland 6,"Brooke, Lauren","[1, ""Amy Fleming""]","['https://www.goodreads.com/characters/1029920-ben-stillman', 'https://www.whatshouldireadnext.com/isbn/0545425131', 'https://www.librarything.com/author/brookelauren', 'https://www.thebooktique.org/products/author/(Author),%20/~/product_author_desc?page=582', 'https://www.copperfieldsbooks.net/quicksearch/all/4?page=1270']"
Hell Island Shane Schofield 4,"Reilly, Matthew","[1, ""Gena 'Mother' Newman""]","['https://en.wikipedia.org/wiki/Shane_Schofield', 'https://goodreads.com/book/show/898404.Hell_Island__Shane_Schofield___4_', 'https://singlewhitefemalewriter.wordpress.com/2017/05/09/book-review-hell-island-by-matthew-reilly/', 'https://en.wikipedia.org/wiki/Hell_Island', 'https://www.goodreads.com/book/show/13547134-scarecrow-returns']"
A Wizards Wings Merlin 5,"Barron, T.A.","[0, """"]","['https://www.shortform.com/best-books/genre/best-arthurian-books-of-all-time', ""https://en.wikipedia.org/wiki/Merlin_Book_5:_A_Wizard's_Wings"", 'https://www.goodreads.com/book/show/160608541-the-wizard-s-wings', 'https://tabarron.com/books/a-wizards-wings/', 'https://tabarron.com/blog/fantasy-characters-ta-barrons-books/']"
The DUFF Hamilton High 1,"Keplinger, Kody","[1, ""Bianca Piper""]","['https://www.goodreads.com/Review/1218941609/comments?subject=1218941609', 'https://www.goodreads.com/author/quotes/3095919.Kody_Keplinger?page=7', 'https://www.goodreads.com/book/show/6931356-the-duff', 'https://en.wikipedia.org/wiki/The_DUFF_(novel)', 'http://www.kathryns-inbox.com/2015/04/review-duff-by-kody-keplinger.html']"
The Mark of Zorro Zorro 1,"McCulley, Johnston","[1, ""Lolita Pulido""]","['https://www.goodreads.com/book/show/898839', 'https://www.goodreads.com/book/popular_by_date/1919', 'https://dronesplayer.com/primo-explore/scholarship/filedownload.ashx/Dominoes_Two_The_Curse_Of_Capistrano.pdf', 'https://www.tumgik.com/tag/Beatrix%20Raven%20Potter', 'https://moviessilently.com/2020/05/23/silent-movie-bookshelf-the-mark-of-zorro-by-johnston-mcculley-2/']"
Eventide Plainsong 2,"Haruf, Kent","[1, ""Victoria Roubideaux""]","['https://clairemcalpine.com/2020/04/15/eventide-by-kent-haruf/', 'https://readingmattersblog.com/2013/02/21/eventide-by-kent-haruf/', 'https://thebookstop.wordpress.com/2016/06/22/eventide-by-kent-haruf/', 'https://www.goodreads.com/book/show/89884', 'https://www.penguinrandomhouse.com/books/76527/eventide-by-kent-haruf/9780375725760/readers-guide/']"
Deer Season Ray Elkins Thriller Series,"Stander, Aaron","[0, """"]","['https://www.bookbasset.com/2016/11/leave-it-on-the-squirrel-ride/', 'https://www.librarycat.org/lib/DTChantel/item/142288624', 'https://rosepointpublishing.com/tag/its-book-talk/', 'https://rosepointpublishing.com/page/181/?wref=bif', 'https://www.librarycat.org/lib/DTChantel/item/107874305']"
Loving Frank,"Horan, Nancy","[1, ""Mamah Borthwick Cheney""]","['https://www.nancyhoran.com/loving-frank', 'https://www.goodreads.com/book/show/898885.Loving_Frank', 'https://www.supersummary.com/loving-frank/major-character-analysis/', 'https://medievalbookworm.com/reviews/review-loving-frank-nancy-horan/', 'https://meadowparty.com/blog/2013/03/06/loving-frank/']"
The Heat Seekers,Zane,"[1, ""Tempest""]","['https://www.simonandschuster.com/books/The-Heat-Seekers/Zane/9780743442909', 'https://www.goodreads.com/book/show/1703043', 'https://www.barnesandnoble.com/w/the-heat-seekers-zane/1100308074', 'http://www.publishersweekly.com/9780743442893', 'https://en.wikipedia.org/wiki/Zane_(author)']"
Foul Play,"Hall, Steffie","[1, ""Amy Klasse""]","['https://www.goodreads.com/book/show/13620485', 'https://www.goodreads.com/book/show/8243116-foul-play', 'https://www.barnesandnoble.com/w/foul-play-janet-evanovich/1103372545', 'https://www.romance.io/authors/545532c78c7d2382c529737d/steffie-hall', 'https://editorial.rottentomatoes.com/article/the-most-fearless-female-characters-on-tv/']"
Paris Trout,"Dexter, Pete","[1, ""Hannah Trout""]","['https://www.lenjoybooks.com/post/book-review-paris-trout-by-pete-dexter', 'https://www.goodreads.com/book/show/13619910', 'https://www.imdb.com/title/tt0102638/', 'https://www.supersummary.com/paris-trout/summary/', 'https://www.randomhousebooks.com/books/40209/']"
The Hammer of God,"Giertz, Bo","[1, ""Katrina""]","['https://www.goodreads.com/book/show/90006.The_Hammer_of_God', 'https://www.thegospelcoalition.org/reviews/hammer-best-christian-novel/', 'https://witness.lcms.org/2024/fiction-as-a-means-of-grace/', 'https://ctsfw.net/media/pdfs/plesshammerofgodstudyguide.doc', 'https://mbird.com/theology/excerpt-from-bo-giertz-hammer-of-god/']"
The Yorkshire Pudding Club,"Johnson, Milly","[1, ""Elizabeth, Helen, Janey""]","['http://chicklitchloe.blogspot.com/2009/05/book-review-yorkshire-pudding-club-by.html', 'https://www.goodreads.com/book/show/163467744-the-yorkshire-pudding-club-by-milly-johnson', 'https://millyjohnson.co.uk/the-books/', 'https://chicklitclub.com/millyjohnson.html', 'https://realisticreaderblog.wordpress.com/2016/02/16/the-yorkshire-pudding-club-by-milly-johnson/']"
From Bad to Cursed Bad Girls Dont Die 2,"Alender, Katie","[1, ""Alexis""]","['https://www.goodreads.com/book/show/26458465', 'https://www.allbookstores.com/From-Bad-Cursed-Bad-Girls/9781423137771', 'http://thatgirlybookworm.blogspot.com/2015/02/paranormal-duo-reviews-2-bad-girls-dont.html', 'https://brwn.na2.iiivega.com/search/card?id=41939617-a609-520e-8dde-c9316b157337&entityType=FormatGroup', 'http://amberinblunderland.blogspot.com/2011/06/book-review-from-bad-to-cursed-by-katie.html']"
Sleeper Code Sleeper Conspiracy 1,"Sniegoski, Tom","[0, """"]","['https://www.goodreads.com/book/show/31436780-sleeper-code', 'https://bookshare.ie/?s=&author=+Sniegoski', 'https://www.goodreads.com/topic/show/21840596-sci-fi---book-recommendations', 'https://www.gumtree.com.au/s-bourne+books/k0', 'https://www.gumtree.com.au/s-children-s-books/forrestdale-perth/page-33/c18587l3008309r20']"
